Account,Date,kWh,Month,Day,Year,hour,Day of Week,Weekday,peakHour,Temperature,Dew_PointF,Humidity,Sea_Level_PressureIn,VisibilityMPH,WIND_Direction,Wind_SpeedMPH,Conditions,WindDirDegress
26908650026,1/30/2014,165.079994,1,30,2014,20,4,1,0,19.9,-0.9,40,30.44,10,West,11.5,Clear,280
26908650026,1/30/2014,123.689998,1,30,2014,21,4,1,0,21.9,0,38,30.44,10,WNW,9.2,Clear,290
26908650026,1/30/2014,116.769998,1,30,2014,22,4,1,0,25,1.9,37,30.43,10,West,4.6,Clear,280
26908650026,1/30/2014,110.739997,1,30,2014,23,4,1,0,27,1.9,34,30.4,10,West,3.5,Clear,280
26908650026,1/31/2014,110.879999,1,31,2014,0,5,1,0,21.9,14,72,30.17,10,SW,10.4,Overcast,220
26908650026,1/31/2014,109.669999,1,31,2014,1,5,1,0,23,16,74,30.15,10,SW,6.9,Overcast,220
26908650026,1/31/2014,110.059999,1,31,2014,2,5,1,0,24.1,16,71,30.12,10,SSW,9.2,Overcast,210
26908650026,1/31/2014,110.839996,1,31,2014,3,5,1,0,25,18,75,30.09,10,SSE,6.9,Overcast,160
26908650026,1/31/2014,110.689998,1,31,2014,4,5,1,0,26.1,19,75,30.09,10,SW,6.9,Overcast,220
26908650026,1/31/2014,119.199994,1,31,2014,5,5,1,0,28,21,75,30.07,10,SW,8.1,Overcast,220
26908650026,1/31/2014,231.339997,1,31,2014,6,5,1,0,27,21,78,30.06,10,South,5.8,Overcast,190
26908650026,1/31/2014,279.309992,1,31,2014,7,5,1,1,30.9,23,72,30.08,10,SW,12.7,Overcast,230
26908650026,1/31/2014,286.959995,1,31,2014,8,5,1,1,32,16,52,30.06,10,SW,13.8,Overcast,230
26908650026,1/31/2014,289.219992,1,31,2014,9,5,1,1,34,10.9,38,30.08,10,SW,15,Overcast,230
26908650026,1/31/2014,289.129994,1,31,2014,10,5,1,1,37,7,29,30.08,10,West,11.5,Overcast,280
26908650026,1/31/2014,287.799991,1,31,2014,11,5,1,1,37,8.1,30,30.06,10,West,10.4,Mostly Cloudy,280
26908650026,1/31/2014,277.229996,1,31,2014,12,5,1,1,39,10.9,32,30.02,10,West,9.2,Mostly Cloudy,270
26908650026,1/31/2014,264.079994,1,31,2014,13,5,1,1,23,16,74,30.15,10,SW,6.9,Overcast,220
26908650026,1/31/2014,245.099994,1,31,2014,14,5,1,1,24.1,16,71,30.12,10,SSW,9.2,Overcast,210
26908650026,1/31/2014,241.619996,1,31,2014,15,5,1,1,25,18,75,30.09,10,SSE,6.9,Overcast,160
26908650026,1/31/2014,240.669996,1,31,2014,16,5,1,1,26.1,19,75,30.09,10,SW,6.9,Overcast,220
26908650026,1/31/2014,210.099999,1,31,2014,17,5,1,1,28,21,75,30.07,10,SW,8.1,Overcast,220
26908650026,1/31/2014,164.239995,1,31,2014,18,5,1,1,27,21,78,30.06,10,South,5.8,Overcast,190
26908650026,1/31/2014,160.359996,1,31,2014,19,5,1,1,30.9,23,72,30.08,10,SW,12.7,Overcast,230
26908650026,1/31/2014,157.549998,1,31,2014,20,5,1,0,32,16,52,30.06,10,SW,13.8,Overcast,230
26908650026,1/31/2014,124.759996,1,31,2014,21,5,1,0,34,10.9,38,30.08,10,SW,15,Overcast,230
26908650026,1/31/2014,120.119998,1,31,2014,22,5,1,0,37,7,29,30.08,10,West,11.5,Overcast,280
26908650026,1/31/2014,115.049997,1,31,2014,23,5,1,0,37,8.1,30,30.06,10,West,10.4,Mostly Cloudy,280
26908650026,2/1/2014,114.269998,2,1,2014,0,6,0,0,37,18,46,30.21,10,WSW,5.8,Mostly Cloudy,250
26908650026,2/1/2014,114.539997,2,1,2014,1,6,0,0,36,18,48,30.23,10,West,11.5,Mostly Cloudy,270
26908650026,2/1/2014,113.819997,2,1,2014,2,6,0,0,36,18,48,30.25,10,West,9.2,Scattered Clouds,270
26908650026,2/1/2014,115.389998,2,1,2014,3,6,0,0,36,18,48,30.26,10,WNW,6.9,Scattered Clouds,290
26908650026,2/1/2014,114.259999,2,1,2014,4,6,0,0,35.1,17.1,48,30.27,10,WNW,5.8,Mostly Cloudy,300
26908650026,2/1/2014,114.229996,2,1,2014,5,6,0,0,35.1,18,50,30.29,10,WNW,6.9,Mostly Cloudy,300
26908650026,2/1/2014,113.309998,2,1,2014,6,6,0,0,35.1,18,50,30.32,10,WNW,6.9,Mostly Cloudy,300
26908650026,2/1/2014,196.069993,2,1,2014,7,6,0,1,36,18,48,30.34,10,WNW,4.6,Mostly Cloudy,300
26908650026,2/1/2014,206.849995,2,1,2014,8,6,0,1,37.9,18,45,30.35,10,WNW,5.8,Mostly Cloudy,290
26908650026,2/1/2014,214.409995,2,1,2014,9,6,0,1,41,18,40,30.34,10,Calm,Calm,Mostly Cloudy,0
26908650026,2/1/2014,213.619994,2,1,2014,10,6,0,1,39,19.9,46,30.33,10,SE,6.9,Mostly Cloudy,140
26908650026,2/1/2014,212.539993,2,1,2014,11,6,0,1,41,19,41,30.31,10,SE,6.9,Mostly Cloudy,130
26908650026,2/1/2014,216.749995,2,1,2014,12,6,0,1,42.1,19.9,41,30.28,10,SE,9.2,Mostly Cloudy,130
26908650026,2/1/2014,219.139997,2,1,2014,13,6,0,1,36,18,48,30.23,10,West,11.5,Mostly Cloudy,270
26908650026,2/1/2014,155.129996,2,1,2014,14,6,0,1,36,18,48,30.25,10,West,9.2,Scattered Clouds,270
26908650026,2/1/2014,151.829997,2,1,2014,15,6,0,1,36,18,48,30.26,10,WNW,6.9,Scattered Clouds,290
26908650026,2/1/2014,149.189997,2,1,2014,16,6,0,1,35.1,17.1,48,30.27,10,WNW,5.8,Mostly Cloudy,300
26908650026,2/1/2014,144.029998,2,1,2014,17,6,0,1,35.1,18,50,30.29,10,WNW,6.9,Mostly Cloudy,300
26908650026,2/1/2014,140.619998,2,1,2014,18,6,0,1,35.1,18,50,30.32,10,WNW,6.9,Mostly Cloudy,300
26908650026,2/1/2014,139.39,2,1,2014,19,6,0,1,36,18,48,30.34,10,WNW,4.6,Mostly Cloudy,300
26908650026,2/1/2014,140.949998,2,1,2014,20,6,0,0,37.9,18,45,30.35,10,WNW,5.8,Mostly Cloudy,290
26908650026,2/1/2014,115.329998,2,1,2014,21,6,0,0,41,18,40,30.34,10,Calm,Calm,Mostly Cloudy,0
26908650026,2/1/2014,113.539996,2,1,2014,22,6,0,0,39,19.9,46,30.33,10,SE,6.9,Mostly Cloudy,140
26908650026,2/1/2014,112.749998,2,1,2014,23,6,0,0,41,19,41,30.31,10,SE,6.9,Mostly Cloudy,130
26908650026,2/2/2014,113.32,2,2,2014,0,0,0,0,32,28,85,30.03,9,South,4.6,Scattered Clouds,180
26908650026,2/2/2014,113.449999,2,2,2014,1,0,0,0,33.1,28.9,85,29.99,8,SSE,6.9,Overcast,160
26908650026,2/2/2014,113.939998,2,2,2014,2,0,0,0,32,28,85,29.96,6,Calm,Calm,Mostly Cloudy,0
26908650026,2/2/2014,113.229999,2,2,2014,3,0,0,0,34,30.9,89,29.92,7,SE,3.5,Overcast,140
26908650026,2/2/2014,114.429997,2,2,2014,4,0,0,0,34,30.9,89,29.91,7,Calm,Calm,Overcast,0
26908650026,2/2/2014,113.899999,2,2,2014,5,0,0,0,34,30,85,29.9,7,Calm,Calm,Mostly Cloudy,0
26908650026,2/2/2014,113.799998,2,2,2014,6,0,0,0,33.1,30.9,92,29.89,5,South,8.1,Mostly Cloudy,170
26908650026,2/2/2014,124.159999,2,2,2014,7,0,0,1,35.1,32,89,29.88,5,SSW,6.9,Overcast,200
26908650026,2/2/2014,132.419998,2,2,2014,8,0,0,1,41,36,82,29.89,7,SSW,6.9,Overcast,210
26908650026,2/2/2014,144.839997,2,2,2014,9,0,0,1,45,36,71,29.9,9,WSW,9.2,Overcast,240
26908650026,2/2/2014,144.259997,2,2,2014,10,0,0,1,50,35.1,57,29.89,10,WSW,9.2,Overcast,240
26908650026,2/2/2014,142.399995,2,2,2014,11,0,0,1,52,34,50,29.88,10,West,8.1,Mostly Cloudy,280
26908650026,2/2/2014,143.359994,2,2,2014,12,0,0,1,55,33.1,43,29.87,10,West,9.2,Scattered Clouds,280
26908650026,2/2/2014,142.569996,2,2,2014,13,0,0,1,33.1,28.9,85,29.99,8,SSE,6.9,Overcast,160
26908650026,2/2/2014,126.659998,2,2,2014,14,0,0,1,32,28,85,29.96,6,Calm,Calm,Mostly Cloudy,0
26908650026,2/2/2014,127.929999,2,2,2014,15,0,0,1,34,30.9,89,29.92,7,SE,3.5,Overcast,140
26908650026,2/2/2014,129.709997,2,2,2014,16,0,0,1,34,30.9,89,29.91,7,Calm,Calm,Overcast,0
26908650026,2/2/2014,129.999998,2,2,2014,17,0,0,1,34,30,85,29.9,7,Calm,Calm,Mostly Cloudy,0
26908650026,2/2/2014,129.999997,2,2,2014,18,0,0,1,33.1,30.9,92,29.89,5,South,8.1,Mostly Cloudy,170
26908650026,2/2/2014,129.439995,2,2,2014,19,0,0,1,35.1,32,89,29.88,5,SSW,6.9,Overcast,200
26908650026,2/2/2014,119.229998,2,2,2014,20,0,0,0,41,36,82,29.89,7,SSW,6.9,Overcast,210
26908650026,2/2/2014,113.079997,2,2,2014,21,0,0,0,45,36,71,29.9,9,WSW,9.2,Overcast,240
26908650026,2/2/2014,112.209998,2,2,2014,22,0,0,0,50,35.1,57,29.89,10,WSW,9.2,Overcast,240
26908650026,2/2/2014,112.119995,2,2,2014,23,0,0,0,52,34,50,29.88,10,West,8.1,Mostly Cloudy,280
26908650026,2/3/2014,113.149998,2,3,2014,0,1,1,0,39.9,30.9,70,30.08,10,NW,5.8,Mostly Cloudy,310
26908650026,2/3/2014,114.139997,2,3,2014,1,1,1,0,39.9,30.9,70,30.09,10,NW,6.9,Overcast,310
26908650026,2/3/2014,113.229999,2,3,2014,2,1,1,0,39,28.9,67,30.09,10,NNW,9.2,Overcast,330
26908650026,2/3/2014,113.449996,2,3,2014,3,1,1,0,37.9,28.9,70,30.1,10,NNW,9.2,Overcast,340
26908650026,2/3/2014,113.03,2,3,2014,4,1,1,0,37,28,70,30.12,10,North,10.4,Overcast,360
26908650026,2/3/2014,189.699997,2,3,2014,5,1,1,0,36,26.1,67,30.16,10,North,10.4,Overcast,360
26908650026,2/3/2014,233.539994,2,3,2014,6,1,1,0,35.1,21.9,59,30.18,10,North,10.4,Overcast,10
26908650026,2/3/2014,278.929995,2,3,2014,7,1,1,1,34,21.9,61,30.18,10,North,10.4,Overcast,10
26908650026,2/3/2014,290.099994,2,3,2014,8,1,1,1,35.1,21.9,59,30.19,10,NE,8.1,Overcast,40
26908650026,2/3/2014,295.289994,2,3,2014,9,1,1,1,35.1,24.1,64,30.2,10,NE,8.1,Overcast,50
26908650026,2/3/2014,291.729992,2,3,2014,10,1,1,1,32,26.1,79,30.22,1.2,NE,9.2,Light Snow,50
26908650026,2/3/2014,290.959995,2,3,2014,11,1,1,1,30.9,28,89,30.2,0.8,NE,9.2,Light Snow,40
26908650026,2/3/2014,279.839993,2,3,2014,12,1,1,1,30.9,28,89,30.19,0.8,NE,9.2,Light Snow,50
26908650026,2/3/2014,270.139992,2,3,2014,13,1,1,1,39.9,30.9,70,30.09,10,NW,6.9,Overcast,310
26908650026,2/3/2014,253.699994,2,3,2014,14,1,1,1,39,28.9,67,30.09,10,NNW,9.2,Overcast,330
26908650026,2/3/2014,249.869995,2,3,2014,15,1,1,1,37.9,28.9,70,30.1,10,NNW,9.2,Overcast,340
26908650026,2/3/2014,258.829998,2,3,2014,16,1,1,1,37,28,70,30.12,10,North,10.4,Overcast,360
26908650026,2/3/2014,223.119997,2,3,2014,17,1,1,1,36,26.1,67,30.16,10,North,10.4,Overcast,360
26908650026,2/3/2014,170.729998,2,3,2014,18,1,1,1,35.1,21.9,59,30.18,10,North,10.4,Overcast,10
26908650026,2/3/2014,166.159993,2,3,2014,19,1,1,1,34,21.9,61,30.18,10,North,10.4,Overcast,10
26908650026,2/3/2014,163.289995,2,3,2014,20,1,1,0,35.1,21.9,59,30.19,10,NE,8.1,Overcast,40
26908650026,2/3/2014,126.739998,2,3,2014,21,1,1,0,35.1,24.1,64,30.2,10,NE,8.1,Overcast,50
26908650026,2/3/2014,121.759998,2,3,2014,22,1,1,0,32,26.1,79,30.22,1.2,NE,9.2,Light Snow,50
26908650026,2/3/2014,111.339996,2,3,2014,23,1,1,0,30.9,28,89,30.2,0.8,NE,9.2,Light Snow,40
26908650026,2/4/2014,112.799999,2,4,2014,0,2,1,0,27,21,78,30.29,10,NW,9.2,Clear,310
26908650026,2/4/2014,112.179999,2,4,2014,1,2,1,0,26.1,19.9,78,30.3,10,NW,8.1,Clear,310
26908650026,2/4/2014,112.479997,2,4,2014,2,2,1,0,26.1,18,71,30.33,10,NW,9.2,Clear,320
26908650026,2/4/2014,111.939998,2,4,2014,3,2,1,0,25,16,69,30.35,10,NW,8.1,Clear,310
26908650026,2/4/2014,113.039998,2,4,2014,4,2,1,0,24.1,16,71,30.35,10,NW,9.2,Clear,320
26908650026,2/4/2014,119.339997,2,4,2014,5,2,1,0,23,15.1,72,30.38,10,NW,6.9,Clear,310
26908650026,2/4/2014,237.839993,2,4,2014,6,2,1,0,24.1,15.1,69,30.4,10,NW,10.4,Scattered Clouds,310
26908650026,2/4/2014,285.549995,2,4,2014,7,2,1,1,24.1,15.1,69,30.43,10,NW,8.1,Mostly Cloudy,320
26908650026,2/4/2014,286.939995,2,4,2014,8,2,1,1,27,15.1,61,30.44,10,NW,8.1,Mostly Cloudy,320
26908650026,2/4/2014,292.269994,2,4,2014,9,2,1,1,28.9,16,58,30.45,10,NNW,5.8,Mostly Cloudy,340
26908650026,2/4/2014,288.91999,2,4,2014,10,2,1,1,30.9,16,54,30.45,10,WNW,8.1,Mostly Cloudy,300
26908650026,2/4/2014,287.769995,2,4,2014,11,2,1,1,33.1,17.1,52,30.43,10,Calm,Calm,Mostly Cloudy,0
26908650026,2/4/2014,280.129995,2,4,2014,12,2,1,1,33.1,16,50,30.4,10,Calm,Calm,Scattered Clouds,0
26908650026,2/4/2014,270.159995,2,4,2014,13,2,1,1,26.1,19.9,78,30.3,10,NW,8.1,Clear,310
26908650026,2/4/2014,256.869996,2,4,2014,14,2,1,1,26.1,18,71,30.33,10,NW,9.2,Clear,320
26908650026,2/4/2014,252.509994,2,4,2014,15,2,1,1,25,16,69,30.35,10,NW,8.1,Clear,310
26908650026,2/4/2014,253.109994,2,4,2014,16,2,1,1,24.1,16,71,30.35,10,NW,9.2,Clear,320
26908650026,2/4/2014,222.309995,2,4,2014,17,2,1,1,23,15.1,72,30.38,10,NW,6.9,Clear,310
26908650026,2/4/2014,174.959995,2,4,2014,18,2,1,1,24.1,15.1,69,30.4,10,NW,10.4,Scattered Clouds,310
26908650026,2/4/2014,167.099997,2,4,2014,19,2,1,1,24.1,15.1,69,30.43,10,NW,8.1,Mostly Cloudy,320
26908650026,2/4/2014,164.629998,2,4,2014,20,2,1,0,27,15.1,61,30.44,10,NW,8.1,Mostly Cloudy,320
26908650026,2/4/2014,120.499998,2,4,2014,21,2,1,0,28.9,16,58,30.45,10,NNW,5.8,Mostly Cloudy,340
26908650026,2/4/2014,115.799998,2,4,2014,22,2,1,0,30.9,16,54,30.45,10,WNW,8.1,Mostly Cloudy,300
26908650026,2/4/2014,112.06,2,4,2014,23,2,1,0,33.1,17.1,52,30.43,10,Calm,Calm,Mostly Cloudy,0
26908650026,2/5/2014,109.689998,2,5,2014,0,3,1,0,28.9,23,78,30.27,10,East,6.9,Overcast,100
26908650026,2/5/2014,110.749998,2,5,2014,1,3,1,0,28.9,25,85,30.27,8,SSE,3.5,Overcast,150
26908650026,2/5/2014,110.349998,2,5,2014,2,3,1,0,30,25,82,30.27,8,SSE,3.5,Overcast,160
26908650026,2/5/2014,110.709999,2,5,2014,3,3,1,0,30,24.1,79,30.23,9,East,3.5,Overcast,90
26908650026,2/5/2014,110.219995,2,5,2014,4,3,1,0,30.9,26.1,82,30.22,10,SSE,5.8,Overcast,150
26908650026,2/5/2014,112.859999,2,5,2014,5,3,1,0,28.9,26.1,89,30.18,0.8,ESE,9.2,Light Snow,120
26908650026,2/5/2014,204.509995,2,5,2014,6,3,1,0,28.9,27,92,30.15,0.2,East,10.4,Heavy Snow,90
26908650026,2/5/2014,230.729995,2,5,2014,7,3,1,1,28.9,28,96,30.14,0.2,NNE,3.5,Heavy Snow,30
26908650026,2/5/2014,227.949997,2,5,2014,8,3,1,1,30,28,92,30.08,0.2,NNE,6.9,Heavy Snow,20
26908650026,2/5/2014,230.669995,2,5,2014,9,3,1,1,30.9,28.9,92,30.03,0.2,NE,9.2,Snow,40
26908650026,2/5/2014,231.979997,2,5,2014,10,3,1,1,32,30,92,29.94,0.5,East,16.1,Snow,100
26908650026,2/5/2014,232.829993,2,5,2014,11,3,1,1,32,30.9,96,29.85,1,East,17.3,Light Snow,80
26908650026,2/5/2014,230.449994,2,5,2014,12,3,1,1,33.1,30.9,92,29.75,1,East,19.6,Light Snow,80
26908650026,2/5/2014,227.879994,2,5,2014,13,3,1,1,28.9,25,85,30.27,8,SSE,3.5,Overcast,150
26908650026,2/5/2014,227.309997,2,5,2014,14,3,1,1,30,25,82,30.27,8,SSE,3.5,Overcast,160
26908650026,2/5/2014,227.789994,2,5,2014,15,3,1,1,30,24.1,79,30.23,9,East,3.5,Overcast,90
26908650026,2/5/2014,221.029995,2,5,2014,16,3,1,1,30.9,26.1,82,30.22,10,SSE,5.8,Overcast,150
26908650026,2/5/2014,193.189995,2,5,2014,17,3,1,1,28.9,26.1,89,30.18,0.8,ESE,9.2,Light Snow,120
26908650026,2/5/2014,153.499994,2,5,2014,18,3,1,1,28.9,27,92,30.15,0.2,East,10.4,Heavy Snow,90
26908650026,2/5/2014,153.129995,2,5,2014,19,3,1,1,28.9,28,96,30.14,0.2,NNE,3.5,Heavy Snow,30
26908650026,2/5/2014,152.539995,2,5,2014,20,3,1,0,30,28,92,30.08,0.2,NNE,6.9,Heavy Snow,20
26908650026,2/5/2014,117.289998,2,5,2014,21,3,1,0,30.9,28.9,92,30.03,0.2,NE,9.2,Snow,40
26908650026,2/5/2014,116.379998,2,5,2014,22,3,1,0,32,30,92,29.94,0.5,East,16.1,Snow,100
26908650026,2/5/2014,110.799997,2,5,2014,23,3,1,0,32,30.9,96,29.85,1,East,17.3,Light Snow,80
26908650026,2/6/2014,111.069996,2,6,2014,0,4,1,0,23,18,81,29.99,4,NNW,8.1,Light Snow,340
26908650026,2/6/2014,112.899997,2,6,2014,1,4,1,0,23,17.1,78,30.01,10,North,8.1,Overcast,10
26908650026,2/6/2014,111.939997,2,6,2014,2,4,1,0,21.9,16,78,30.04,10,NNW,8.1,Overcast,340
26908650026,2/6/2014,111.669997,2,6,2014,3,4,1,0,23,16,74,30.08,10,NNW,9.2,Overcast,330
26908650026,2/6/2014,111.989998,2,6,2014,4,4,1,0,23,15.1,72,30.12,10,NNW,8.1,Overcast,340
26908650026,2/6/2014,112.069999,2,6,2014,5,4,1,0,21.9,15.1,75,30.14,10,NNW,10.4,Mostly Cloudy,330
26908650026,2/6/2014,222.759994,2,6,2014,6,4,1,0,19.9,10.9,68,30.19,10,NNW,9.2,Scattered Clouds,340
26908650026,2/6/2014,285.869995,2,6,2014,7,4,1,1,19,9,65,30.22,10,NW,11.5,Scattered Clouds,320
26908650026,2/6/2014,289.659995,2,6,2014,8,4,1,1,19,9,65,30.24,10,NNW,12.7,Scattered Clouds,330
26908650026,2/6/2014,290.719994,2,6,2014,9,4,1,1,19.9,8.1,60,30.26,10,WNW,10.4,Mostly Cloudy,290
26908650026,2/6/2014,291.809995,2,6,2014,10,4,1,1,21,7,55,30.27,10,WNW,10.4,Mostly Cloudy,300
26908650026,2/6/2014,289.139995,2,6,2014,11,4,1,1,21.9,8.1,55,30.25,10,NNW,6.9,Mostly Cloudy,340
26908650026,2/6/2014,279.199996,2,6,2014,12,4,1,1,25,9,51,30.23,10,WNW,8.1,Scattered Clouds,290
26908650026,2/6/2014,269.799995,2,6,2014,13,4,1,1,23,17.1,78,30.01,10,North,8.1,Overcast,10
26908650026,2/6/2014,255.249994,2,6,2014,14,4,1,1,21.9,16,78,30.04,10,NNW,8.1,Overcast,340
26908650026,2/6/2014,251.149994,2,6,2014,15,4,1,1,23,16,74,30.08,10,NNW,9.2,Overcast,330
26908650026,2/6/2014,249.959996,2,6,2014,16,4,1,1,23,15.1,72,30.12,10,NNW,8.1,Overcast,340
26908650026,2/6/2014,220.559994,2,6,2014,17,4,1,1,21.9,15.1,75,30.14,10,NNW,10.4,Mostly Cloudy,330
26908650026,2/6/2014,181.349994,2,6,2014,18,4,1,1,19.9,10.9,68,30.19,10,NNW,9.2,Scattered Clouds,340
26908650026,2/6/2014,172.689998,2,6,2014,19,4,1,1,19,9,65,30.22,10,NW,11.5,Scattered Clouds,320
26908650026,2/6/2014,164.499999,2,6,2014,20,4,1,0,19,9,65,30.24,10,NNW,12.7,Scattered Clouds,330
26908650026,2/6/2014,119.479999,2,6,2014,21,4,1,0,19.9,8.1,60,30.26,10,WNW,10.4,Mostly Cloudy,290
26908650026,2/6/2014,112.609998,2,6,2014,22,4,1,0,21,7,55,30.27,10,WNW,10.4,Mostly Cloudy,300
26908650026,2/6/2014,110.579999,2,6,2014,23,4,1,0,21.9,8.1,55,30.25,10,NNW,6.9,Mostly Cloudy,340
26908650026,2/7/2014,111.33,2,7,2014,0,5,1,0,21.9,8.1,55,30.21,10,West,8.1,Partly Cloudy,270
26908650026,2/7/2014,110.179996,2,7,2014,1,5,1,0,21,6.1,53,30.21,10,West,9.2,Scattered Clouds,280
26908650026,2/7/2014,110.279999,2,7,2014,2,5,1,0,21,6.1,53,30.2,10,West,10.4,Partly Cloudy,270
26908650026,2/7/2014,111.53,2,7,2014,3,5,1,0,19.9,6.1,55,30.21,10,West,9.2,Scattered Clouds,270
26908650026,2/7/2014,111.359999,2,7,2014,4,5,1,0,21,6.1,53,30.21,10,West,11.5,Partly Cloudy,280
26908650026,2/7/2014,118.099996,2,7,2014,5,5,1,0,21,6.1,53,30.22,10,West,10.4,Partly Cloudy,260
26908650026,2/7/2014,226.249994,2,7,2014,6,5,1,0,21,6.1,53,30.23,10,West,15,Scattered Clouds,260
26908650026,2/7/2014,284.689989,2,7,2014,7,5,1,1,21.9,7,53,30.25,10,West,10.4,Scattered Clouds,270
26908650026,2/7/2014,289.779993,2,7,2014,8,5,1,1,23,8.1,53,30.25,10,West,12.7,Scattered Clouds,260
26908650026,2/7/2014,293.379991,2,7,2014,9,5,1,1,24.1,8.1,51,30.27,10,West,11.5,Scattered Clouds,270
26908650026,2/7/2014,283.949995,2,7,2014,10,5,1,1,26.1,8.1,47,30.25,10,WNW,12.7,Partly Cloudy,290
26908650026,2/7/2014,280.409992,2,7,2014,11,5,1,1,27,8.1,45,30.21,10,WSW,16.1,Scattered Clouds,250
26908650026,2/7/2014,272.329994,2,7,2014,12,5,1,1,28,8.1,43,30.18,10,West,8.1,Scattered Clouds,260
26908650026,2/7/2014,259.459994,2,7,2014,13,5,1,1,21,6.1,53,30.21,10,West,9.2,Scattered Clouds,280
26908650026,2/7/2014,246.219994,2,7,2014,14,5,1,1,21,6.1,53,30.2,10,West,10.4,Partly Cloudy,270
26908650026,2/7/2014,241.629993,2,7,2014,15,5,1,1,19.9,6.1,55,30.21,10,West,9.2,Scattered Clouds,270
26908650026,2/7/2014,252.369999,2,7,2014,16,5,1,1,21,6.1,53,30.21,10,West,11.5,Partly Cloudy,280
26908650026,2/7/2014,210.449997,2,7,2014,17,5,1,1,21,6.1,53,30.22,10,West,10.4,Partly Cloudy,260
26908650026,2/7/2014,158.819993,2,7,2014,18,5,1,1,21,6.1,53,30.23,10,West,15,Scattered Clouds,260
26908650026,2/7/2014,152.719996,2,7,2014,19,5,1,1,21.9,7,53,30.25,10,West,10.4,Scattered Clouds,270
26908650026,2/7/2014,147.309998,2,7,2014,20,5,1,0,23,8.1,53,30.25,10,West,12.7,Scattered Clouds,260
26908650026,2/7/2014,106.17,2,7,2014,21,5,1,0,24.1,8.1,51,30.27,10,West,11.5,Scattered Clouds,270
26908650026,2/7/2014,103.029996,2,7,2014,22,5,1,0,26.1,8.1,47,30.25,10,WNW,12.7,Partly Cloudy,290
26908650026,2/7/2014,100.649998,2,7,2014,23,5,1,0,27,8.1,45,30.21,10,WSW,16.1,Scattered Clouds,250
26908650026,2/8/2014,98.889997,2,8,2014,0,6,0,0,26.1,5,41,30.22,10,West,10.4,Partly Cloudy,270
26908650026,2/8/2014,98.929999,2,8,2014,1,6,0,0,24.1,5,44,30.22,10,West,11.5,Clear,270
26908650026,2/8/2014,98.129999,2,8,2014,2,6,0,0,23,3.9,44,30.23,10,WNW,12.7,Partly Cloudy,290
26908650026,2/8/2014,99.239998,2,8,2014,3,6,0,0,21,3.9,48,30.25,10,West,12.7,Clear,270
26908650026,2/8/2014,98.91,2,8,2014,4,6,0,0,19.9,1.9,46,30.26,10,West,18.4,Partly Cloudy,270
26908650026,2/8/2014,100.539997,2,8,2014,5,6,0,0,19,1,46,30.27,10,West,11.5,Partly Cloudy,270
26908650026,2/8/2014,97.95,2,8,2014,6,6,0,0,18,0,45,30.29,10,West,12.7,Scattered Clouds,280
26908650026,2/8/2014,199.119995,2,8,2014,7,6,0,1,19,0,43,30.3,10,West,8.1,Scattered Clouds,280
26908650026,2/8/2014,214.599993,2,8,2014,8,6,0,1,19,0,43,30.3,10,WNW,12.7,Scattered Clouds,290
26908650026,2/8/2014,217.319997,2,8,2014,9,6,0,1,21.9,0,38,30.29,10,West,12.7,Mostly Cloudy,280
26908650026,2/8/2014,227.379993,2,8,2014,10,6,0,1,24.1,0,35,30.28,10,West,10.4,Scattered Clouds,270
26908650026,2/8/2014,226.119998,2,8,2014,11,6,0,1,25,1,36,30.24,10,WSW,11.5,Scattered Clouds,250
26908650026,2/8/2014,222.909996,2,8,2014,12,6,0,1,27,1,33,30.19,10,West,6.9,Scattered Clouds,260
26908650026,2/8/2014,220.769996,2,8,2014,13,6,0,1,24.1,5,44,30.22,10,West,11.5,Clear,270
26908650026,2/8/2014,142.169997,2,8,2014,14,6,0,1,23,3.9,44,30.23,10,WNW,12.7,Partly Cloudy,290
26908650026,2/8/2014,140.879999,2,8,2014,15,6,0,1,21,3.9,48,30.25,10,West,12.7,Clear,270
26908650026,2/8/2014,140.249996,2,8,2014,16,6,0,1,19.9,1.9,46,30.26,10,West,18.4,Partly Cloudy,270
26908650026,2/8/2014,136.029998,2,8,2014,17,6,0,1,19,1,46,30.27,10,West,11.5,Partly Cloudy,270
26908650026,2/8/2014,138.129996,2,8,2014,18,6,0,1,18,0,45,30.29,10,West,12.7,Scattered Clouds,280
26908650026,2/8/2014,133.849995,2,8,2014,19,6,0,1,19,0,43,30.3,10,West,8.1,Scattered Clouds,280
26908650026,2/8/2014,129.849999,2,8,2014,20,6,0,0,19,0,43,30.3,10,WNW,12.7,Scattered Clouds,290
26908650026,2/8/2014,104.639996,2,8,2014,21,6,0,0,21.9,0,38,30.29,10,West,12.7,Mostly Cloudy,280
26908650026,2/8/2014,102.959998,2,8,2014,22,6,0,0,24.1,0,35,30.28,10,West,10.4,Scattered Clouds,270
26908650026,2/8/2014,102.58,2,8,2014,23,6,0,0,25,1,36,30.24,10,WSW,11.5,Scattered Clouds,250
26908650026,2/9/2014,101.979998,2,9,2014,0,0,0,0,26.1,5,41,30.13,10,North,10.4,Overcast,350
26908650026,2/9/2014,103.089998,2,9,2014,1,0,0,0,25,7,46,30.13,10,North,10.4,Overcast,360
26908650026,2/9/2014,103.059999,2,9,2014,2,0,0,0,25,6.1,45,30.14,10,North,9.2,Overcast,350
